id,location_list,image1_block_planation,number_of_plants,planta_name_text,status,created_at,updated_at,plantation_type_id,submitted_by_id,location_lat,location_long,goverment_departmet_id,land_ownership_id,plantationArea,block_code_id,dict_code_id,gp_code_id
48654,"27.559533,77.241151,27.559533,77.241151,27.559533,77.241151,27.559536,77.241162,27.559534,77.241171,27.559534,77.241171,27.559529,77.241179,27.559535,77.241199,27.559511,77.241234,27.559496,77.241226,27.559488,77.241223,27.559480,77.241222,27.559480,77.241222,27.559470,77.241220,27.559459,77.241217,27.559455,77.241216,27.559438,77.241212,27.559431,77.241212,27.559422,77.241213,27.559417,77.241212,27.559408,77.241211,27.559401,77.241212,27.559388,77.241212,27.559373,77.241219,27.559371,77.241227,27.559369,77.241239,27.559361,77.241244,27.559351,77.241243,27.559345,77.241242,27.559337,77.241241,27.559332,77.241240,27.559324,77.241240,27.559319,77.241240,27.559311,77.241240,27.559301,77.241240,27.559301,77.241240,27.559292,77.241241,27.559286,77.241242,27.559277,77.241243,27.559275,77.241243,27.559267,77.241245,27.559257,77.241246,27.559250,77.241246,27.559243,77.241246,27.559235,77.241246,27.559226,77.241245,27.559219,77.241245,27.559211,77.241244,27.559202,77.241244,27.559193,77.241245,27.559191,77.241245,27.559184,77.241246,27.559174,77.241248,27.559172,77.241249,27.559159,77.241252,27.559151,77.241255,27.559151,77.241255,27.559145,77.241257,27.559138,77.241259,27.559136,77.241260,27.559130,77.241262,27.559125,77.241264,27.559121,77.241265,27.559112,77.241268,27.559104,77.241270,27.559099,77.241272,27.559096,77.241272,27.559086,77.241273,27.559080,77.241275,27.559075,77.241275,27.559068,77.241276,27.559064,77.241278,27.559057,77.241280,27.559052,77.241282,27.559044,77.241288,27.559042,77.241290,27.559034,77.241299,27.559028,77.241308,27.559028,77.241307,27.559024,77.241313,27.559018,77.241321,27.559017,77.241322,27.559013,77.241328,27.559008,77.241336,27.559001,77.241346,27.558998,77.241349,27.558996,77.241351,27.558991,77.241358,27.558986,77.241366,27.558984,77.241369,27.558980,77.241376,27.558977,77.241385,27.558974,77.241395,27.558973,77.241397,27.558971,77.241403,27.558965,77.241418,27.558955,77.241437,27.558953,77.241440,27.558950,77.241445,27.558947,77.241451,27.558942,77.241460,27.558938,77.241467,27.558934,77.241474,27.558933,77.241477,27.558929,77.241484,27.558927,77.241491,27.558922,77.241504,27.558917,77.241512,27.558914,77.241518,27.558909,77.241526,27.558908,77.241529,27.558905,77.241534,27.558899,77.241539,27.558891,77.241546,27.558888,77.241549,27.558884,77.241553,27.558879,77.241559,27.558873,77.241566,27.558871,77.241570,27.558868,77.241573,27.558862,77.241581,27.558859,77.241588,27.558857,77.241592,27.558855,77.241599,27.558847,77.241607,27.558844,77.241610,27.558840,77.241615,27.558836,77.241623,27.558832,77.241630,27.558830,77.241636,27.558826,77.241642,27.558824,77.241647,27.558819,77.241659,27.558815,77.241662,27.558809,77.241666,27.558798,77.241667,27.558793,77.241668,27.558788,77.241671,27.558782,77.241676,27.558777,77.241683,27.558774,77.241691,27.558773,77.241695,27.558771,77.241700,27.558765,77.241710,27.558762,77.241716,27.558760,77.241722,27.558757,77.241730,27.558756,77.241738,27.558756,77.241747,27.558757,77.241760,27.558757,77.241766,27.558758,77.241780,27.558758,77.241787,27.558758,77.241794,27.558758,77.241801,27.558757,77.241812,27.558758,77.241816,27.558758,77.241831,27.558759,77.241839,27.558760,77.241846,27.558761,77.241853,27.558761,77.241863,27.558761,77.241874,27.558760,77.241882,27.558757,77.241892,27.558753,77.241903,27.558749,77.241912,27.558746,77.241922,27.558745,77.241929,27.558743,77.241939,27.558743,77.241950,27.558743,77.241952,27.558747,77.241969,27.558749,77.241973,27.558754,77.241979,27.558758,77.241987,27.558765,77.241995,27.558767,77.241998,27.558780,77.242008,27.558785,77.242010,27.558790,77.242011,27.558802,77.242011,27.558808,77.242008,27.558816,77.242007,27.558819,77.242007,27.558830,77.242003,27.558835,77.242002,27.558843,77.242001,27.558851,77.242000,27.558856,77.241998,27.558860,77.241996,27.558870,77.241993,27.558878,77.241991,27.558883,77.241990,27.558888,77.241988,27.558893,77.241986,27.558906,77.241981,27.558908,77.241979,27.558943,77.241988,27.558950,77.242015,27.558976,77.242021,27.558999,77.242021,27.559020,77.242014,27.559041,77.242008,27.559053,77.242002,27.559060,77.242002,27.559065,77.242002,27.559075,77.241998,27.559081,77.241994,27.559091,77.241989,27.559102,77.241985,27.559108,77.241985,27.559122,77.241981,27.559128,77.241978,27.559137,77.241974,27.559144,77.241971,27.559157,77.241967,27.559164,77.241966,27.559172,77.241965,27.559178,77.241964,27.559193,77.241965,27.559203,77.241960,27.559212,77.241962,27.559227,77.241967,27.559235,77.241970,27.559246,77.241972,27.559255,77.241972,27.559271,77.241974,27.559279,77.241975,27.559292,77.241976,27.559299,77.241976,27.559310,77.241977,27.559321,77.241977,27.559331,77.241981,27.559342,77.241985,27.559349,77.241989,27.559362,77.241993,27.559371,77.241996,27.559390,77.242001,27.559396,77.242004,27.559427,77.242022,27.559426,77.242024,27.559426,77.242025,27.559430,77.242028,27.559432,77.242029,27.559437,77.242031,27.559448,77.242036,27.559463,77.242042,27.559500,77.242058,27.559542,77.242088,27.559550,77.242095,27.559556,77.242100,27.559571,77.242110,27.559578,77.242114,27.559587,77.242116,27.559600,77.242119,27.559609,77.242118,27.559616,77.242119,27.559626,77.242120,27.559637,77.242121,27.559642,77.242122,27.559654,77.242124,27.559666,77.242126,27.559672,77.242128,27.559687,77.242131,27.559697,77.242133,27.559706,77.242135,27.559716,77.242137,27.559722,77.242138,27.559732,77.242139,27.559725,77.242125,27.559713,77.242126,27.559702,77.242129,27.559681,77.242130,27.559665,77.242128,27.559650,77.242125,27.559630,77.242120,27.559614,77.242117,27.559599,77.242115",images/blockplantation/abf9a64d-30eb-46be-b160-0df87e9eb0ab.jpg,300,Babool: 300,FALSE,2024-09-11 11:15:37.863937+05:30,2024-09-11 11:15:37.863962+05:30,2,77604,27.5595127,77.2420779,2,12,1.9,0,0,0
48655,"27.440170,77.398522,27.440088,77.398890,27.440257,77.398989,27.440450,77.398773",images/blockplantation/adfb4ab8-671b-4fd5-99e1-26813b179501.jpg,100,Ber: 100,FALSE,2024-09-11 11:16:27.746293+05:30,2024-09-11 11:16:27.746313+05:30,1,77610,27.4401988,77.3985474,2,11,0.01,810502,105,810502190
48656,"27.581875,77.341968,27.581917,77.341925,27.581974,77.341854,27.582024,77.341826",images/blockplantation/9729100a-a889-4a72-9b4f-b8194b2f2d46.jpg,100,"Aak: 20, Amla: 15, Bael: 20, Karanj: 20, Peepal: 25",FALSE,2024-09-11 11:17:30.918321+05:30,2024-09-11 11:17:30.918349+05:30,1,77480,27.5820183,77.341975,2,12,0.6,810502,105,810502300
48657,"27.440453,77.398810,27.440274,77.398953,27.440109,77.398819,27.440089,77.398544",images/blockplantation/2ae007df-ae35-44a7-ba6b-f7852f9208ca.jpg,100,Karanj: 100,FALSE,2024-09-11 11:18:16.066257+05:30,2024-09-11 11:18:16.066281+05:30,1,77610,27.4404469,77.3988374,2,11,0.01,810502,105,810502190
48658,"27.542532,77.227064,27.542501,77.226949,27.542500,77.226946,27.542493,77.226930,27.542490,77.226919,27.542487,77.226908,27.542487,77.226908,27.542486,77.226897,27.542485,77.226886,27.542486,77.226884,27.542485,77.226875,27.542484,77.226868,27.542484,77.226868,27.542484,77.226859,27.542484,77.226851,27.542484,77.226851,27.542484,77.226844,27.542482,77.226838,27.542481,77.226833,27.542481,77.226833,27.542479,77.226826,27.542478,77.226821,27.542477,77.226817,27.542477,77.226813,27.542475,77.226809,27.542473,77.226805,27.542470,77.226801,27.542467,77.226798,27.542467,77.226798,27.542456,77.226797,27.542451,77.226802,27.542449,77.226807,27.542448,77.226811,27.542448,77.226811,27.542448,77.226812,27.542454,77.226812,27.542459,77.226809,27.542460,77.226808,27.542460,77.226808,27.542463,77.226794,27.542463,77.226794,27.542466,77.226793,27.542465,77.226793,27.542465,77.226793,27.542466,77.226792,27.542467,77.226792,27.542475,77.226793,27.542475,77.226793,27.542475,77.226796,27.542474,77.226801,27.542473,77.226804,27.542473,77.226804,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542473,77.226805,27.542471,77.226832,27.542471,77.226832,27.542470,77.226845,27.542469,77.226856,27.542469,77.226856,27.542467,77.226862,27.542468,77.226866,27.542468,77.226860,27.542468,77.226860,27.542461,77.226849,27.542451,77.226841,27.542451,77.226841,27.542443,77.226831,27.542444,77.226827,27.542450,77.226810,27.542454,77.226786,27.542454,77.226786,27.542460,77.226792,27.542461,77.226801,27.542464,77.226811,27.542471,77.226818,27.542475,77.226823,27.542479,77.226827,27.542479,77.226827,27.542482,77.226828,27.542483,77.226829,27.542491,77.226832,27.542490,77.226836,27.542490,77.226836,27.542486,77.226835,27.542482,77.226839,27.542479,77.226838,27.542477,77.226835,27.542478,77.226840,27.542478,77.226842,27.542478,77.226842,27.542478,77.226839,27.542478,77.226833,27.542478,77.226831,27.542478,77.226830,27.542471,77.226846,27.542467,77.226856,27.542465,77.226863,27.542466,77.226868,27.542467,77.226871,27.542467,77.226871,27.542467,77.226871,27.542475,77.226873,27.542479,77.226873,27.542483,77.226871,27.542487,77.226865,27.542489,77.226859,27.542484,77.226857,27.542475,77.226862,27.542471,77.226859,27.542473,77.226853,27.542477,77.226855,27.542479,77.226859,27.542481,77.226860,27.542485,77.226849,27.542486,77.226832,27.542489,77.226822,27.542489,77.226822,27.542490,77.226819,27.542484,77.226798,27.542482,77.226788,27.542482,77.226791,27.542479,77.226787,27.542475,77.226779,27.542475,77.226773,27.542475,77.226763,27.542476,77.226760,27.542477,77.226753,27.542477,77.226746,27.542480,77.226740,27.542484,77.226732,27.542487,77.226717,27.542488,77.226716,27.542488,77.226716,27.542493,77.226745,27.542492,77.226750,27.542491,77.226764,27.542475,77.226816,27.542478,77.226804,27.542474,77.226814,27.542474,77.226816,27.542488,77.226769",images/blockplantation/e69afa35-a054-45c7-9fb9-685a8f230a94.jpg,300,Others: 300,FALSE,2024-09-11 11:18:41.748972+05:30,2024-09-11 11:18:41.748994+05:30,1,77612,27.5434775,77.2281211,2,7,1.5,810502,105,810502290
48659,"27.440107,77.398522,27.440438,77.398696,27.440297,77.398925,27.440066,77.398860",images/blockplantation/a3a0b8a3-d8ab-49a7-9be4-4eabe07ce825.jpg,100,Siris: 100,FALSE,2024-09-11 11:20:27.638455+05:30,2024-09-11 11:20:27.63848+05:30,1,77610,27.4403865,77.3988926,2,7,0.01,810502,105,810502190
48660,"27.582463,77.341383,27.582441,77.341407,27.582417,77.341403,27.582394,77.341389",images/blockplantation/a6794bbf-1939-49e8-b9cb-1c7b6aaf30e0.jpg,100,"Aak: 20, Amla: 20, Kadam: 20, Neem: 20, Peepal: 20",FALSE,2024-09-11 11:20:30.650329+05:30,2024-09-11 11:20:30.650347+05:30,1,77480,27.5823689,77.3414143,2,7,0.6,810502,105,810502300
48661,"27.440042,77.398868,27.440162,77.398609,27.440390,77.398739,27.440330,77.398869",images/blockplantation/ec8fa85a-cfac-4f82-82d1-f7d374b95254.jpg,100,Jamun: 100,FALSE,2024-09-11 11:22:21.549092+05:30,2024-09-11 11:22:21.549127+05:30,1,77610,27.4402167,77.3986363,2,7,0.01,810502,105,810502190
48662,"27.542517,77.226724,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542517,77.226725,27.542520,77.226718,27.542520,77.226718,27.542519,77.226712,27.542519,77.226712,27.542518,77.226706,27.542517,77.226702,27.542517,77.226702,27.542518,77.226696,27.542518,77.226696,27.542517,77.226694,27.542514,77.226691,27.542514,77.226691,27.542511,77.226689,27.542511,77.226689,27.542507,77.226690,27.542507,77.226690,27.542502,77.226691,27.542502,77.226691,27.542496,77.226695,27.542496,77.226695,27.542489,77.226697,27.542489,77.226697,27.542482,77.226701,27.542482,77.226701,27.542482,77.226701,27.542479,77.226705,27.542477,77.226709,27.542477,77.226709,27.542475,77.226710,27.542475,77.226710,27.542473,77.226711,27.542472,77.226711,27.542472,77.226711,27.542472,77.226712,27.542472,77.226712,27.542478,77.226727,27.542479,77.226734,27.542479,77.226734,27.542477,77.226736,27.542474,77.226739,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542473,77.226740,27.542475,77.226737,27.542486,77.226740,27.542499,77.226738,27.542513,77.226735,27.542524,77.226730,27.542542,77.226724,27.542542,77.226722,27.542542,77.226722,27.542542,77.226723,27.542515,77.226717,27.542512,77.226714,27.542507,77.226713,27.542507,77.226713,27.542504,77.226709,27.542499,77.226708,27.542498,77.226707,27.542497,77.226709,27.542497,77.226717,27.542495,77.226724,27.542495,77.226725,27.542495,77.226725,27.542495,77.226725,27.542495,77.226725,27.542495,77.226725,27.542495,77.226725,27.542495,77.226718,27.542499,77.226710,27.542503,77.226702,27.542499,77.226699,27.542499,77.226694,27.542496,77.226695,27.542495,77.226698,27.542496,77.226703,27.542496,77.226703,27.542497,77.226706,27.542494,77.226710,27.542493,77.226714,27.542496,77.226718,27.542498,77.226720,27.542498,77.226721,27.542501,77.226720,27.542500,77.226721,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542502,77.226722,27.542520,77.226709,27.542524,77.226704,27.542528,77.226702,27.542530,77.226699,27.542534,77.226696,27.542533,77.226695,27.542539,77.226695,27.542540,77.226695,27.542540,77.226695,27.542540,77.226695,27.542540,77.226695,27.542540,77.226695,27.542540,77.226695,27.542526,77.226713,27.542516,77.226724,27.542518,77.226728,27.542518,77.226728,27.542518,77.226728,27.542518,77.226728,27.542518,77.226728,27.542518,77.226728,27.542518,77.226728,27.542513,77.226773,27.542496,77.226774,27.542495,77.226769,27.542491,77.226767,27.542483,77.226770,27.542480,77.226769,27.542480,77.226767,27.542483,77.226756",images/blockplantation/cc8126f4-07cc-47ca-b4bf-e8911b0cd098.jpg,205,Others: 205,FALSE,2024-09-11 11:22:58.36633+05:30,2024-09-11 11:22:58.36635+05:30,1,77612,27.5424749,77.2267791,2,12,1,810502,105,810502290
48663,"27.558866,77.242014,27.558866,77.242014,27.558859,77.242016,27.558851,77.242017,27.558845,77.242019,27.558845,77.242019,27.558837,77.242023,27.558826,77.242026,27.558825,77.242027,27.558821,77.242029,27.558818,77.242030,27.558806,77.242031,27.558798,77.242032,27.558745,77.242047,27.558735,77.242054,27.558725,77.242063,27.558720,77.242071,27.558714,77.242077,27.558704,77.242085,27.558702,77.242087,27.558695,77.242087,27.558669,77.242093,27.558661,77.242091,27.558653,77.242095,27.558643,77.242093,27.558636,77.242095,27.558621,77.242097,27.558619,77.242097,27.558607,77.242099,27.558592,77.242095,27.558581,77.242097,27.558561,77.242103,27.558555,77.242115,27.558553,77.242112,27.558552,77.242114,27.558552,77.242114,27.558551,77.242114,27.558546,77.242115,27.558542,77.242117,27.558528,77.242125,27.558503,77.242136,27.558498,77.242136,27.558481,77.242133,27.558474,77.242133,27.558458,77.242134,27.558443,77.242134,27.558432,77.242131,27.558423,77.242130,27.558413,77.242128,27.558401,77.242124,27.558395,77.242123,27.558326,77.242114,27.558326,77.242118,27.558319,77.242128,27.558282,77.242126,27.558252,77.242131,27.558245,77.242134,27.558233,77.242142,27.558228,77.242150,27.558224,77.242159,27.558221,77.242166,27.558218,77.242177,27.558216,77.242184,27.558214,77.242198,27.558190,77.242265,27.558178,77.242289,27.558175,77.242292,27.558169,77.242300,27.558166,77.242305,27.558159,77.242316,27.558155,77.242325,27.558151,77.242333,27.558146,77.242342,27.558141,77.242352,27.558139,77.242356,27.558132,77.242374,27.558129,77.242383,27.558126,77.242394,27.558122,77.242407,27.558116,77.242423,27.558114,77.242427,27.558111,77.242432,27.558108,77.242440,27.558103,77.242448,27.558097,77.242461,27.558094,77.242469,27.558091,77.242478,27.558088,77.242488,27.558086,77.242497,27.558084,77.242501,27.558082,77.242508,27.558079,77.242520,27.558076,77.242529,27.558073,77.242539,27.558070,77.242550,27.558066,77.242564,27.558062,77.242575,27.558058,77.242583,27.558054,77.242593,27.558051,77.242605,27.558048,77.242611,27.558045,77.242618,27.558041,77.242626,27.558038,77.242632,27.558032,77.242640,27.558028,77.242650,27.558028,77.242653,27.558024,77.242675,27.558025,77.242682,27.557980,77.242721,27.558007,77.242749,27.558007,77.242748,27.558007,77.242755,27.558004,77.242764,27.557999,77.242771,27.557921,77.242805,27.557906,77.242801,27.557901,77.242804,27.557896,77.242808,27.557890,77.242814,27.557886,77.242820,27.557878,77.242827,27.557874,77.242830,27.557871,77.242839,27.557865,77.242852,27.557857,77.242866,27.557857,77.242871,27.557857,77.242888,27.557856,77.242894,27.557852,77.242905,27.557849,77.242915,27.557846,77.242925,27.557844,77.242938,27.557841,77.242947,27.557830,77.242973,27.557768,77.242968,27.557775,77.243002,27.557780,77.243010,27.557813,77.243025,27.557837,77.243018,27.557837,77.243021,27.557835,77.243040,27.557818,77.243103,27.557795,77.243137,27.557790,77.243149,27.557788,77.243159,27.557785,77.243208,27.557760,77.243234,27.557743,77.243247,27.557731,77.243265,27.557721,77.243276,27.557704,77.243292,27.557698,77.243327,27.557802,77.243429,27.557796,77.243439,27.557790,77.243448,27.557761,77.243482",images/blockplantation/3e0ab911-f75d-494b-a0e6-4d1bc39f404e.jpg,150,Karanj: 150,FALSE,2024-09-11 11:25:58.351593+05:30,2024-09-11 11:25:58.351615+05:30,2,77604,27.5582982,77.2421117,2,12,0.8,0,0,0
48664,"27.582463,77.341420,27.582477,77.341447,27.582487,77.341461,27.582489,77.341485",images/blockplantation/a3361382-7871-42a5-844a-4ae37925d415.jpg,100,"Neem: 25, Peepal: 25, Seesam: 25, Siris: 25",FALSE,2024-09-11 11:31:09.127871+05:30,2024-09-11 11:31:09.127889+05:30,1,77480,27.5825263,77.3414355,2,7,0.6,810502,105,810502300
48665,"27.557805,77.243659,27.557804,77.243664,27.557804,77.243669,27.557804,77.243675,27.557803,77.243682,27.557790,77.243726,27.557789,77.243728,27.557788,77.243736,27.557787,77.243742,27.557786,77.243748,27.557786,77.243750,27.557785,77.243754,27.557782,77.243774,27.557774,77.243685,27.557769,77.243675,27.557748,77.243660,27.557737,77.243659,27.557814,77.243704,27.557818,77.243711,27.557816,77.243712,27.557810,77.243716,27.557810,77.243721,27.557811,77.243724,27.557811,77.243730,27.557811,77.243735,27.557803,77.243795,27.557802,77.243799,27.557802,77.243797,27.557801,77.243797,27.557797,77.243796,27.557794,77.243794,27.557791,77.243794,27.557791,77.243791,27.557785,77.243784,27.557784,77.243782,27.557774,77.243772,27.557771,77.243766,27.557768,77.243764,27.557765,77.243750,27.557766,77.243733,27.557766,77.243723,27.557807,77.243669,27.557821,77.243667,27.557834,77.243669,27.557838,77.243666,27.557844,77.243669,27.557847,77.243673,27.557848,77.243674,27.557853,77.243676,27.557858,77.243676,27.557861,77.243679,27.557869,77.243677,27.557870,77.243685,27.557870,77.243690,27.557870,77.243690,27.557874,77.243691,27.557876,77.243690,27.557877,77.243693,27.557884,77.243693,27.557887,77.243699,27.557891,77.243701,27.557888,77.243719,27.557889,77.243725,27.557893,77.243742,27.557896,77.243760,27.557893,77.243777,27.557892,77.243785,27.557889,77.243798,27.557889,77.243798,27.557887,77.243805,27.557875,77.243828,27.557869,77.243839,27.557874,77.243886,27.557878,77.243889,27.557878,77.243897,27.557877,77.243901,27.557876,77.243908,27.557878,77.243914,27.557879,77.243917,27.557883,77.243921,27.557886,77.243924,27.557890,77.243925,27.557896,77.243922,27.557899,77.243921,27.557904,77.243921,27.557909,77.243922,27.557915,77.243924,27.557915,77.243924,27.557927,77.243924,27.557931,77.243920,27.557935,77.243915,27.557945,77.243909,27.557945,77.243910,27.557951,77.243911,27.557957,77.243913,27.557959,77.243914,27.557964,77.243915,27.557986,77.243915,27.558117,77.243829,27.558112,77.243830,27.558100,77.243830,27.558082,77.243822,27.558065,77.243814,27.558064,77.243810,27.558065,77.243809,27.558067,77.243808,27.558071,77.243794,27.558064,77.243780,27.558064,77.243776,27.558059,77.243775,27.558047,77.243770,27.558035,77.243769,27.558019,77.243775,27.558009,77.243781,27.557976,77.243779,27.557972,77.243776,27.557961,77.243773,27.557955,77.243771,27.557945,77.243767,27.557938,77.243764,27.557932,77.243762,27.557919,77.243757,27.557913,77.243754,27.557913,77.243754,27.557903,77.243748,27.557896,77.243741,27.557868,77.243731,27.557856,77.243740,27.557852,77.243741,27.557845,77.243739,27.557839,77.243733,27.557836,77.243730,27.557831,77.243724,27.557821,77.243705,27.557819,77.243700,27.557813,77.243692,27.557806,77.243682,27.557802,77.243675",images/blockplantation/793a5dd8-6636-4ed6-9b41-6d2a8f3b7612.jpg,350,Others: 350,FALSE,2024-09-11 11:32:42.760599+05:30,2024-09-11 11:32:42.760628+05:30,2,77604,27.5581307,77.2438213,2,7,1.6,0,0,0
