GP_FINAL_C,GP_FINAL,BLOCK_CODE,DISTRICT_C
809907020,15 Sds (Duda Khinchar),809907,99
809907030,16 Ksd (Alipura),809907,99
809907040,9 Krw (Karadwala),809907,99
809907050,Baghsar,809907,99
809907060,Baharampura Bodla,809907,99
809907070,Banwali,809907,99
809907080,Budharwali,809907,99
809907090,Chakmaharajka,809907,99
809907100,Chhapanwali,809907,99
809907110,Choudhary Chetram Wala( 15 Spm),809907,99
809907120,Dharamsinghwala,809907,99
809907130,Dungarsinghpura,809907,99
809907140,Gaddarkhera,809907,99
809907150,Ganeshgarh,809907,99
809907160,Hakamabad,809907,99
809907170,Khairoowala,809907,99
809907180,Kilawali,809907,99
809907190,Ladhuwala,809907,99
809907200,Lalgarh,809907,99
809907210,Mammadkhera,809907,99
809907220,Manfulsinghwala,809907,99
809907230,Manniwali,809907,99
809907240,Morjand Khari,809907,99
809907250,Narayangarh,809907,99
809907260,Noorpura,809907,99
809907270,Panniwali,809907,99
809907280,Rotanwala,809907,99
809907290,Sardarpura Jivan,809907,99
809907300,Takhhajara,809907,99
809907310,Takhranwali,809907,99
809908249,Municipal Vijainagar (M),809908,99
809908010,1 Msd,809908,99
809908020,10 As,809908,99
809908030,10 Sarkari,809908,99
809908040,12 Gb,809908,99
809908050,15 Bld-A ( Ratnewala),809908,99
809908060,16 As (Koopali),809908,99
809908070,17 Gb,809908,99
809908080,2 Gb,809908,99
809908090,24 Gb,809908,99
809908100,28 Gb,809908,99
809908110,29 Gb (Shivpuri),809908,99
809908120,3 Ksd,809908,99
809908130,3 Sad (Masaniwala),809908,99
809908140,4 Bld,809908,99
809908150,4 Jsd (Boogiya),809908,99
809909070,19 Stb (Ramsara Jakhdan),809909,99
809909080,2 Fdm (Sadakwala),809909,99
809909090,2 Mnwm (Manewala),809909,99
809909100,2 Sgm (Bhagwansar),809909,99
809909110,3 Nrd-A (Nirwana),809909,99
809909120,4 Ksr,809909,99
809909130,7 Sgm,809909,99
809909140,8 Shpd,809909,99
809909150,9 Fdm (Fareedsar),809909,99
809909160,9 Sgm (Sardargarh),809909,99
809909170,Beermana,809909,99
809909180,Bhagwangarh,809909,99
809909190,Bhairoonpura,809909,99
809909200,Bhojewala,809909,99
809909210,Deidaspura,809909,99
809909220,Eta,809909,99
809909230,Ghamandiya,809909,99
809909240,Gopalsar,809909,99
809909250,Gudli,809909,99
809909260,"Gurusar
Modiya",809909,99
809909270,Hardaswali Barani,809909,99
809909280,Jyankidaswala,809909,99
809909290,Kardoo,809909,99
809909300,Maler,809909,99
809909310,Manaksar,809909,99
809909320,Mokalsar,809909,99
809909330,Padampura,809909,99
809909340,Raghunathpura,809909,99
809909350,Rajiyasar St.,809909,99
809909360,Rajpura Piperan,809909,99
809909370,Rangmahal,809909,99
809909380,Rayanwali,809909,99
809909390,Sanghar,809909,99
809909400,Sardarpura Bika,809909,99
809909410,Sardarpura Khartha,809909,99
809909420,Singrasar,809909,99
809909430,Somansar,809909,99
809909440,Thethar,809909,99
809909450,Thukrana,809909,99
809909460,Udaipur Godaran,809909,99
810001326,Municipal Bhadra,810001,100
810001010,Ajeetpura,810001,100
810001020,Alayla,810001,100
810001030,Anoopshahar,810001,100
810001040,Bhadi,810001,100
810001050,Bhanai,810001,100
810001060,Bhangarh,810001,100
810001070,Bhangwa,810001,100
810001080,Bharwana,810001,100
810001090,Bheerani,810001,100
810001100,Bhojasar,810001,100
810001110,Biran,810001,100
810001120,Bojhala,810001,100
810001130,Chariya Gandhi (6Sdr),810001,100
810001140,Chhani Badi,810001,100
810001150,Dabri,810001,100
810001160,Dobhi,810001,100
810001170,Doongrana,810001,100
810001180,Gadhara,810001,100
810001190,Gadhi Chhani (8Jsl),810001,100
810001200,Gandhi Budhi,810001,100
810001210,Gheu,810001,100
810001220,Jananna,810001,100
810001230,Jatan,810001,100
810001240,Jhansal,810001,100
810001250,Jogiwala,810001,100
810001260,Kalana,810001,100
810001270,Kanau,810001,100
810001280,Karanpura,810001,100
810001290,Khachwana,810001,100
810001300,Kirara Bara,810001,100
810001310,Kunji,810001,100
810001320,Mahrana,810001,100
810001330,Malkhera,810001,100
810001340,Malsisar,810001,100
810001350,Mothsaran,810001,100
810001360,Munasari,810001,100
810001370,Mundariya Bara,810001,100
810001380,Nathrana,810001,100
810001390,Ninan,810001,100
810001400,Niyangal,810001,100
810001410,Rajpura,810001,100
810001420,Ramgathiya,810001,100
810001430,Raslana,810001,100
810001440,Sahoowala,810001,100
810001450,Sangara,810001,100
810001460,Sardar Gathiya,810001,100
810001470,Sherara,810001,100
810001480,Sooratpura,810001,100
810001490,Utradabas,810001,100
810002376,Municipal Hanumangarh,810002,100
810002010,30 Ssw,810002,100
810002020,31 Ssw,810002,100
810002030,Amarpura Thedi,810002,100
810002040,Araiyawali,810002,100
810002050,Bahlol Nagar,810002,100
810002060,Bhompura,810002,100
810002070,Chakjawala (Singhwala),810002,100
810002080,Chohilawali,810002,100
810002090,Dholipal,810002,100
810002100,Fatehgarh,810002,100
810002110,Hirnawali,810002,100
810002120,Jhambar,810002,100
810002130,Jhandawali,810002,100
810002140,Jodkiya,810002,100
810002150,Kishanpura Dikhnada,810002,100
810002160,Kohala,810002,100
810002170,Lakhuwali,810002,100
810002180,Mainawali,810002,100
810002190,Makkasar,810002,100
810002200,Manuka,810002,100
810002210,Matoriyawali Dhani,810002,100
810002220,Munda,810002,100
810002230,Nawa,810002,100
810002240,Norangdesar,810002,100
810002250,Pacca Bhadwa,810002,100
810002260,Pacca Sarana,810002,100
810002270,Ramsara Narain,810002,100
810002280,Ranjitpura,810002,100
810002290,Rodawali,810002,100
810002300,Sateepura,810002,100
810002310,Sehjipura,810002,100
810002320,Srinagar,810002,100
810002330,Uttamsinghwala,810002,100
810003999,Municipal Nohar,810003,100
810003010,22 Ntr,810003,100
810003020,Ararki,810003,100
810003030,Bar Beerana,810003,100
810003040,Barwali,810003,100
810003050,Bhangooli,810003,100
810003060,Bhograna,810003,100
810003070,Bhookarka,810003,100
810003080,Birkali,810003,100
810003090,Chak Sardarpura,810003,100
810003100,Dalpatpura,810003,100
810003110,Deeplana,810003,100
810003120,Deidas,810003,100
810003130,Dhandhela,810003,100
810003140,Dhansiya,810003,100
810003150,Dheel Ki Jatan,810003,100
810003160,Fefhana,810003,100
810003170,Gogamar,810003,100
810003180,Gorkhana,810003,100
810003190,Gudiya,810003,100
810003200,Jabrasar,810003,100
810003210,Jasana,810003,100
810003220,Kansar,810003,100
810003230,Khuiyan,810003,100
810003240,Kikrali,810003,100
810003250,Lakhasar,810003,100
810003260,Lalanawas Dikhnada,810003,100
810003270,Lalanawas Utrada,810003,100
810003280,Lalaniya,810003,100
810003290,Malwani,810003,100
810003300,Mandarpura,810003,100
810003310,Meghana,810003,100
810003320,Nanau,810003,100
810003330,Nimla,810003,100
810003340,Padampura,810003,100
810003350,Pandusar,810003,100
810003360,Parleeka,810003,100
810003370,Pichkarai,810003,100
810003380,Ramgarh,810003,100
810003390,Ramsara,810003,100
810003400,Ratanpura,810003,100
810003410,Sheorani,810003,100
810003420,Sirangsar,810003,100
810003430,Sonri,810003,100
810003440,Thalarka,810003,100
810003450,Tidiyasar,810003,100
810003460,Topariya,810003,100
810003470,Ujjalwas,810003,100
810004458,Municipal Pilibanga,810004,100
810004010,18 Spd,810004,100
810004020,Aayalkee,810004,100
810004030,Amarpura Rathan,810004,100
810004040,Baropal,810004,100
810004050,Dablibas Chugta,810004,100
810004060,Dablibas Kutubh,810004,100
810004290,Rampura,810004,100
810004300,Sarababawala,810004,100
810004310,Surawali,810004,100
810004320,Umewala,810004,100
810005491,Municipal Rawatsar,810005,100
810005010,15-16 Kwd,810005,100
810005020,22 Ag,810005,100
810005030,25 Rwd Lalpura,810005,100
810005040,29 Dwd,810005,100
810005050,4 Cym,810005,100
810005060,4 Dwm,810005,100
810005070,99 Rd,810005,100
810005080,Baramsar,810005,100
810005090,Bhakhrawali,810005,100
810005100,Bherusari,810005,100
810005110,Bisarasar,810005,100
810005120,Chaiya,810005,100
810005130,Daniasar,810005,100
810005140,Dhandhusar,810005,100
810005150,Dhannasar,810005,100
810005160,Gandhali,810005,100
810005170,Hardaswali,810005,100
810005180,Jhaidasar,810005,100
810005190,Kanwani,810005,100
810005200,Kelaniya,810005,100
810005210,Khedasari,810005,100
810005220,Khoda,810005,100
810005230,Mahela,810005,100
810005240,Malasar,810005,100
810005250,Modunagar,810005,100
810005260,Moter,810005,100
810005270,Naiyasar,810005,100
810005280,Nirwal,810005,100
810005290,Nyolakhi,810005,100
810005300,Pallu,810005,100
810005310,Poharka,810005,100
810005320,Purabsar,810005,100
810005330,Rampura Matoria,810005,100
810005340,Sardarpura,810005,100
810006526,Municipal Sangaria,810006,100
810006010,Amarpura Jalu,810006,100
810006020,Bhagatpura,810006,100
810006030,Bhakharawali,810006,100
810006040,Bolawali,810006,100
810006050,Chak Heera Singh Wala,810006,100
810006060,Deengarh,810006,100
810006070,Dhaban,810006,100
810006080,Fatehpur,810006,100
810006090,Haripura,810006,100
810006100,Indergarh,810006,100
810006110,Inderpura,810006,100
810006120,Jandwala Sikhan,810006,100
810006130,Kikarwali,810006,100
810006140,Kishanpura Utrada,810006,100
810006150,Leelawali,810006,100
810006160,Malarampura,810006,100
810006170,Manaksar,810006,100
810006180,Morjand Shikhan,810006,100
810006190,Nagarana,810006,100
810006200,Nathwana,810006,100
810006210,Nukera,810006,100
810006220,Rasuwala,810006,100
810006230,Ratanpura,810006,100
810006240,Santpura,810006,100
810006250,Shahpini,810006,100
810006260,Singhpura,810006,100
810007010,2 Ksp,810007,100
810007020,4 Ksp,810007,100
810007030,Bashir,810007,100
810007040,Beharwala,810007,100
810007050,Chahuwali,810007,100
810007060,Chandurwali,810007,100
810007070,Dabli Khurd,810007,100
810007080,Dablikalan,810007,100
810007090,Gudia,810007,100
810007100,Kharakheda,810007,100
810007110,Khinaniyan,810007,100
810007120,Kul Chander,810007,100
810007130,Malladkheda,810007,100
810007140,Maseetawali,810007,100
810007150,Meharwali,810007,100
810007160,Mirjawali Mer,810007,100
810007170,Naiwala,810007,100
810007180,Panniwali,810007,100
810007190,Pirkamadia,810007,100
810007200,Rampura Or Ramsara,810007,100
810007210,Rathikhera,810007,100
810007220,Sabuaana,810007,100
810007230,Saharani,810007,100
810007240,Salemgarh Masani,810007,100
810007250,Saliwala,810007,100
810007260,Shereka,810007,100
810007270,Silwala Khurd,810007,100
810007280,Surewala,810007,100
810007290,Talwara Jheel,810007,100
810007300,Tibbi,810007,100
810401010,Alampur,810401,104
810401020,Babariya,810401,104
810401030,Babera,810401,104
810401040,Baberi,810401,104
810401050,Bahram Ka Bas,810401,104
810401060,Balawas,810401,104
810401070,Bamanwas,810401,104
810401080,Bas Dayal,810401,104
810401090,Bhaggoo Ka Bas,810401,104
810401100,Bhoopsera,810401,104
810401110,Bilali,810401,104
810401120,Buteri,810401,104
810401130,Chatarpura,810401,104
810401140,Chheend,810401,104
810401150,Choola,810401,104
810401160,Deosan,810401,104
810401170,Giroodi,810401,104
810401180,Goonta,810401,104
810401190,Gyanpura,810401,104
810401200,Hajipur,810401,104
810401210,Hameerpur,810401,104
810401220,Harsora,810401,104
810401230,Holawas,810401,104
810401240,Kasba Bansur,810401,104
810401250,Khera,810401,104
810401260,Khohri,810401,104
810401270,Lekri,810401,104
810401280,Loyati,810401,104
810401290,Mahanpur,810401,104
810401300,Majra Aheer,810401,104
810401310,Mothooka,810401,104
810401320,Nangal Lakha,810401,104
810401330,Naya Bas,810401,104
810401340,Neemoochana,810401,104
810401350,Rampur,810401,104
810401360,Rasnali,810401,104
810401370,Ratanpura @ Karana,810401,104
810401380,Sabalpur,810401,104
810401390,Shahpur,810401,104
810401400,Shyampura,810401,104
810402623,Municipal-Behror,810402,104
810402010,Anantpura,810402,104
810402020,Bardod,810402,104
810402030,Basai,810402,104
810402040,Bhagwari Khurd,810402,104
810402050,Boodhwal,810402,104
810402060,Dahmi,810402,104
810402070,Dhoondhariya,810402,104
810402080,Gadoj,810402,104
810402090,Gandala,810402,104
810402100,Goonti,810402,104
810402110,Gujarwas,810402,104
810402120,Hameedpur,810402,104
810402130,Jaguwas,810402,104
810402140,Jainpurwas,810402,104
810402150,Jakhrana Kalan,810402,104
810402160,Jat Gaonra,810402,104
810402170,Kankar Dopa,810402,104
810402180,Karoda,810402,104
810402190,Khohar,810402,104
810402200,Khohri,810402,104
810402210,Kohrana,810402,104
810402220,Maharajwas,810402,104
810402230,Manchal,810402,104
810402240,Mohammadpur Gujar,810402,104
810402250,Nagal Khodiya,810402,104
810402260,Pahari,810402,104
810402270,Ramsinghpura,810402,104
810402280,Riwali,810402,104
810402290,Sherpur,810402,104
810402300,Taseeng,810402,104
810403654,Municipal-Kherli,810403,104
810403010,Adoli,810403,104
810403020,Arruwa,810403,104
810403030,Bahrampur,810403,104
810403040,Bahtoo Kalan,810403,104
810403050,Barodakan,810403,104
810403060,Baseth,810403,104
810403070,Berka,810403,104
810403080,Bhanokhar,810403,104
810403090,Dantiya,810403,104
810403100,Daroda,810403,104
810403110,Doroli,810403,104
810403120,Garoo,810403,104
810403130,Ishrota,810403,104
810403140,Jadla,810403,104
810403150,Jahadoo,810403,104
810403160,Jatwara,810403,104
810403170,Kalwari,810403,104
810403180,Kathoomar,810403,104
810403190,Khera Kalyanpur,810403,104
810403200,Khera Meda,810403,104
810403210,Kherli Rel,810403,104
810403220,Khoh,810403,104
810403230,Khonkhar,810403,104
810403240,Maithna,810403,104
810403250,Masari,810403,104
810403260,Mathura Hera,810403,104
810403270,Nahar Khohra,810403,104
810403280,Natoj,810403,104
810403290,Noorpur,810403,104
810403300,Reta,810403,104
810403310,Roneeja Than,810403,104
810403320,Sahari,810403,104
810403330,Salwari,810403,104
810403340,Samoochi,810403,104
810403350,Sonkh,810403,104
810403360,Sonkhar,810403,104
810403370,Sonkhari,810403,104
810403380,Tasai,810403,104
810403390,Teekri,810403,104
810403400,Tigariya,810403,104
810403410,Titpuri,810403,104
810403420,Toda,810403,104
810404697,Municipal-Khairthal,810404,104
810404010,Bagheri Kalan,810404,104
810404020,Baghora,810404,104
810404030,Bahadurpur Patti Joriya,810404,104
810404040,Bahadurpur Patti Meeran,810404,104
810404050,Ballabhgram,810404,104
810404060,Bambora,810404,104
810404070,Bas Kripalnagar,810404,104
810404080,Bhajera,810404,104
810404090,Brisangpur,810404,104
810404100,Chikani,810404,104
810404110,Dhamookar,810404,104
810404120,Dongra,810404,104
810404130,Ganj,810404,104
810404140,Ghasoli,810404,104
810404150,Ismalpur,810404,104
810404160,Jeelota,810404,104
810404170,Karoli,810404,104
810404180,Khanpur Mewan,810404,104
810404190,Kishangarh Bas,810404,104
810404200,Kithoor,810404,104
810404210,Kolgaon,810404,104
810404220,Langarwas,810404,104
810404230,Machh Roli,810404,104
810404240,Mahond,810404,104
810404250,Mahrampur,810404,104
810404260,Mancha,810404,104
810404270,Meerka,810404,104
810404280,Moosa Khera,810404,104
810404290,Mothooka,810404,104
810404300,Nagla Raisees,810404,104
810404310,Noor Nagar,810404,104
810404320,Patan Mewan,810404,104
810404330,Rata Khurd,810404,104
810404340,Rayabka,810404,104
810404350,Sirmoli,810404,104
810404360,Tarwala,810404,104
810405010,Baghana,810405,104
810405020,Bagheri Khurd,810405,104
810405030,Beelaheri,810405,104
810405040,Bhonkar,810405,104
810405050,Burhi Bawal,810405,104
810405060,Gheekaka,810405,104
810405070,Gunsar,810405,104
810405080,Harsoli,810405,104
810405090,Ikrotiya,810405,104
810405100,Jatiyana,810405,104
810405110,Joriya,810405,104
810405120,Kanharka,810405,104
810405130,Khanpur Aheer,810405,104
810405140,Kotkasim,810405,104
810405150,Kutubpur,810405,104
810405160,Ladpur,810405,104
810405170,Makdawa,810405,104
810405180,Nangal Saliya,810405,104
810405190,Pataliya,810405,104
810405200,Patan Aheer,810405,104
810405210,Pur,810405,104
810405220,Teuwas,810405,104
810405230,Tiganwa,810405,104
810405240,Ujoli,810405,104
810406010,Badka,810406,104
810406020,Baroda Meo,810406,104
810406030,Berla,810406,104
810406040,Bhainsdawat,810406,104
810406050,Bichgaon,810406,104
810406060,Boontoli,810406,104
810406070,Butiyana,810406,104
810406080,Chidwai,810406,104
810406090,Chimrawali Gaod,810406,104
810406100,Deenar,810406,104
810406110,Deewli,810406,104
810406120,Dongri,810406,104
810406130,Gandoora,810406,104
810406140,Ghat,810406,104
810406150,Gothra,810406,104
810406160,Govindgarh (C.T.),810406,104
810406170,Harsana,810406,104
810406180,Hasanpur,810406,104
810406190,Indpur,810406,104
810406200,Iteda,810406,104
810406210,Jawli,810406,104
810406220,Jhalatala,810406,104
810406230,Khedamangal Singh,810406,104
810406240,Khera Mahmood,810406,104
810406250,Khohra Malawali,810406,104
810406260,Khudiyana,810406,104
810406270,Laxmangarh,810406,104
810406280,Lilee,810406,104
810406290,Malpur,810406,104
810406300,Mojpur,810406,104
810406310,Moliya,810406,104
810406320,Nangal Khanjadi,810406,104
810406330,Naswari,810406,104
810406340,Nizamnagar,810406,104
810406350,Nyana,810406,104
810406360,Phahri,810406,104
810406370,Ramwas,810406,104
810406380,Ronpur,810406,104
810406390,Saidampur,810406,104
810406400,Sehra,810406,104
810406410,Semla Khurd,810406,104
810406420,Shahadka,810406,104
810406430,Sorai,810406,104
810406440,Talra,810406,104
810406450,Todanagar,810406,104
810407010,Ajarka,810407,104
810407020,Badheen,810407,104
810407030,Balloowas,810407,104
810407040,Basni,810407,104
810407050,Bawad,810407,104
810407060,Beejwad Chauhan,810407,104
810407070,Behroj,810407,104
810407080,Behror Jat,810407,104
810407090,Bhanot,810407,104
810407100,Bhoongara Aheer,810407,104
810407110,Chandpur,810407,104
810407120,Darbarpur,810407,104
810407130,Gadoowas,810407,104
810407140,Gopipura,810407,104
810407150,Hatoondi,810407,104
810407160,Jalawas,810407,104
810407170,Jasai,810407,104
810407180,Jeendoli,810407,104
810407190,Karni Kot,810407,104
810407200,Khanpur Aheer,810407,104
810407210,Khareta,810407,104
810407220,Majri Khola,810407,104
810407230,Manka,810407,104
810407240,Mator,810407,104
810407250,Menpur,810407,104
810407260,Mundanwara Kalan,810407,104
810407270,Mundawar,810407,104
810407280,Nangali Ojha,810407,104
810407290,Palawa,810407,104
810407300,Peepli,810407,104
810407310,Pehal,810407,104
810407320,Rajwara,810407,104
810407330,Ranoth,810407,104
810407340,Rasgan,810407,104
810407350,Sarai Kalan,810407,104
810407360,Seel Gaon,810407,104
810407370,Shamda,810407,104
810407380,Shyopur,810407,104
810407390,Sihali Khurd,810407,104
810407400,Sodawas,810407,104
810407410,Sorkha Kalan,810407,104
810407420,Tatarpur,810407,104
810407430,Ulaheri,810407,104
810408010,Akleempur,810408,104
810408020,Bichpuri,810408,104
810408030,Dabadwas,810408,104
810408040,Daulatsinghpura,810408,104
810408050,Dausod,810408,104
810408060,Doomroli,810408,104
810408070,Fauladpur,810408,104
810408080,Gheeloth,810408,104
810408090,Giglana,810408,104
810408100,Googal Kota,810408,104
810408110,Hudiya Kalan,810408,104
810408120,Jonaycha Kalan,810408,104
810408130,Jonaycha Khurd,810408,104
810408140,Kanhawas,810408,104
810408150,Kathuwas,810408,104
810408160,Kayasa,810408,104
810408170,Khundroth,810408,104
810408180,Kolila Joga,810408,104
810408190,Kuteena,810408,104
810408200,Mahtawas,810408,104
810408210,Majari Kalan,810408,104
810408220,Majra,810408,104
810408230,Mandhan,810408,104
810408240,Nanagwas,810408,104
810408250,Neemrana,810408,104
